FIPS,STNAME,CTYNAME,AG1pop,AG2pop,AG3pop,AG4pop,AG5pop,TOT_POP,AG1per,AG2per,AG3per,AG4per,AG5per,AG1hosp,AG2hosp,AG3hosp,AG4hosp,AG5hosp,HospRate
21189,Kentucky,Owsley County,1086,1267,1242,506,371,4472,0.242844365,0.283318426,0.277728086,0.113148479,0.082960644,0.021613148,0.024705367,0.063571959,0.043449016,0.041123591,0.194463081
21191,Kentucky,Pendleton County,3577,4214,4401,1443,894,14529,0.246197261,0.290040608,0.302911419,0.099318604,0.061532108,0.021911556,0.025291541,0.069336424,0.038138344,0.030501466,0.185179331
21193,Kentucky,Perry County,6449,7858,7356,2772,1657,26092,0.247163882,0.301165108,0.281925494,0.10623946,0.063506055,0.021997585,0.026261597,0.064532746,0.040795953,0.031479952,0.185067833
21195,Kentucky,Pike County,13381,17173,16886,6772,4190,58402,0.229118866,0.294048149,0.289133934,0.115954933,0.071744118,0.020391579,0.025640999,0.066182757,0.044526694,0.035563559,0.192305589
21197,Kentucky,Powell County,3270,3834,3363,1248,727,12442,0.262819482,0.308149815,0.270294165,0.100305417,0.05843112,0.023390934,0.026870664,0.061870334,0.03851728,0.028964306,0.179613519
21199,Kentucky,Pulaski County,15640,18916,17937,7218,4912,64623,0.242019095,0.292713121,0.277563716,0.111693979,0.076010089,0.021539699,0.025524584,0.063534335,0.042890488,0.037678201,0.191167307
21201,Kentucky,Robertson County,482,562,631,239,221,2135,0.225761124,0.26323185,0.295550351,0.111943794,0.103512881,0.02009274,0.022953817,0.067651475,0.042986417,0.051311335,0.204995785
21203,Kentucky,Rockcastle County,3959,4796,4954,1812,1229,16750,0.236358209,0.286328358,0.295761194,0.108179104,0.073373134,0.021035881,0.024967833,0.067699737,0.041540776,0.036371063,0.19161529
21205,Kentucky,Rowan County,6575,9156,5403,2004,1445,24583,0.267461254,0.372452508,0.219786031,0.081519749,0.058780458,0.023804052,0.032477859,0.050309022,0.031303584,0.029137473,0.16703199
21207,Kentucky,Russell County,4371,4826,5027,2102,1495,17821,0.245272431,0.270804108,0.282082936,0.117950732,0.083889793,0.021829246,0.023614118,0.064568784,0.045293081,0.04158417,0.1968894
21209,Kentucky,Scott County,15617,19323,14344,4314,2433,56031,0.278720708,0.344862665,0.256001142,0.076993093,0.043422391,0.024806143,0.030072024,0.058598661,0.029565348,0.021524479,0.164566656
21211,Kentucky,Shelby County,12349,15345,13340,4656,2828,48518,0.254524094,0.316274372,0.274949503,0.095964384,0.058287646,0.022652644,0.027579125,0.062935941,0.036850324,0.028893186,0.178911221
21213,Kentucky,Simpson County,4911,5614,4948,1834,1222,18529,0.265043985,0.302984511,0.267040855,0.098979977,0.065950672,0.023588915,0.026420249,0.061125652,0.038008311,0.032691748,0.181834875
21215,Kentucky,Spencer County,4678,5538,5951,1724,903,18794,0.248909226,0.294668511,0.31664361,0.091731404,0.048047249,0.022152921,0.025695094,0.072479722,0.035224859,0.023817021,0.179369618
21217,Kentucky,Taylor County,6695,7843,6412,2579,2020,25549,0.262045481,0.306978747,0.250968727,0.100943285,0.07906376,0.023322048,0.026768547,0.057446742,0.038762222,0.039191906,0.185491463
21219,Kentucky,Todd County,3596,3574,3159,1153,829,12311,0.292096499,0.290309479,0.256599789,0.09365608,0.067338153,0.025996588,0.025314987,0.058735692,0.035963935,0.033379522,0.179390724
21221,Kentucky,Trigg County,3498,3650,4236,1944,1315,14643,0.238885474,0.249265861,0.289284983,0.13275968,0.089804002,0.021260807,0.021735983,0.066217333,0.050979717,0.044515844,0.204709684
21223,Kentucky,Trimble County,2065,2442,2519,940,549,8515,0.242513212,0.286788021,0.295830887,0.110393423,0.064474457,0.021583676,0.025007915,0.06771569,0.042391075,0.031959988,0.188658344
21225,Kentucky,Union County,3450,4913,3737,1503,902,14505,0.237849018,0.338710789,0.257635298,0.103619442,0.062185453,0.021168563,0.029535581,0.05897272,0.039789866,0.030825329,0.180292058
21227,Kentucky,Warren County,36238,48953,29177,10126,6770,131264,0.2760696,0.372935458,0.222277243,0.077142248,0.051575451,0.024570194,0.032519972,0.050879261,0.029622623,0.025565951,0.163158001
21229,Kentucky,Washington County,3138,3379,3391,1233,943,12084,0.259682224,0.279625952,0.280619,0.10203575,0.078037074,0.023111718,0.024383383,0.064233689,0.039181728,0.038682977,0.189593496
21231,Kentucky,Wayne County,4614,5778,5770,2535,1771,20468,0.225425054,0.282294313,0.281903459,0.123851866,0.086525308,0.02006283,0.024616064,0.064527702,0.047559117,0.042890595,0.199656307
21233,Kentucky,Webster County,3310,3955,3563,1353,930,13111,0.252459767,0.301655099,0.27175654,0.10319579,0.070932805,0.022468919,0.026304325,0.062205072,0.039627183,0.035161391,0.18576689
21235,Kentucky,Whitley County,10383,11200,8880,3367,2412,36242,0.286490812,0.309033718,0.245019591,0.092903261,0.066552619,0.025497682,0.02694774,0.056084984,0.035674852,0.032990133,0.177195392
21237,Kentucky,Wolfe County,1782,2011,1996,843,545,7177,0.248293159,0.280200641,0.278110631,0.117458548,0.075937021,0.022098091,0.024433496,0.063659523,0.045104082,0.037641981,0.192937174
21239,Kentucky,Woodford County,6498,7448,7599,3125,1863,26533,0.244902574,0.280707044,0.28639807,0.117777862,0.07021445,0.021796329,0.024477654,0.065556518,0.045226699,0.034805303,0.191862503
22001,Louisiana,Acadia Parish,17517,19375,15807,5508,3983,62190,0.281669079,0.311545265,0.254172697,0.088567294,0.064045667,0.025068548,0.027166747,0.05818013,0.034009841,0.031747437,0.176172703
22003,Louisiana,Allen Parish,6185,9151,6425,2208,1636,25605,0.241554384,0.357391135,0.250927553,0.086233158,0.063893771,0.02149834,0.031164507,0.057437317,0.033113533,0.031672142,0.174885839
22005,Louisiana,Ascension Parish,36306,42050,31582,9273,5461,124672,0.291212141,0.337285036,0.253320714,0.074379171,0.043802939,0.025917881,0.029411255,0.057985111,0.028561602,0.021713117,0.163588965
22007,Louisiana,Assumption Parish,5279,6746,6255,2365,1655,22300,0.236726457,0.302511211,0.280493274,0.106053812,0.074215247,0.021068655,0.026378978,0.06420491,0.040724664,0.036788498,0.189165704
22009,Louisiana,Avoyelles Parish,10477,12924,10211,3913,2937,40462,0.258934309,0.319410805,0.252360239,0.096708022,0.072586624,0.023045153,0.027852622,0.057765259,0.037135881,0.03598119,0.181780105
22011,Louisiana,Beauregard Parish,10035,12055,9292,3526,2345,37253,0.269374279,0.323598099,0.249429576,0.094650095,0.062947951,0.023974311,0.028217754,0.05709443,0.036345637,0.031203299,0.176835431
22013,Louisiana,Bienville Parish,3241,3710,3572,1471,1314,13308,0.243537722,0.278779681,0.268409979,0.110535017,0.098737601,0.021674857,0.024309588,0.061439044,0.042445446,0.048944229,0.198813165
22015,Louisiana,Bossier Parish,34596,44723,29626,10492,7748,127185,0.272013209,0.351637379,0.232936274,0.082494005,0.060919134,0.024209176,0.030662779,0.053319113,0.031677698,0.030197614,0.17006638
22017,Louisiana,Caddo Parish,63252,77608,60456,24107,17499,242922,0.260379875,0.319477034,0.248870008,0.099237615,0.072035468,0.023173809,0.027858397,0.056966345,0.038107244,0.035707982,0.181813777
22019,Louisiana,Calcasieu Parish,55397,67912,49746,17750,12307,203112,0.272741148,0.334357399,0.244919059,0.087390208,0.060592186,0.024273962,0.029155965,0.056061973,0.03355784,0.030035546,0.173085286
22021,Louisiana,Caldwell Parish,2502,3080,2609,1035,734,9960,0.251204819,0.309236948,0.261947791,0.103915663,0.073694779,0.022357229,0.026965462,0.059959849,0.039903614,0.036530502,0.185716657
22023,Louisiana,Cameron Parish,1687,2117,2015,676,473,6968,0.242106774,0.303817451,0.289179104,0.097014925,0.067881745,0.021547503,0.026492882,0.066193097,0.037253731,0.033648981,0.185136194
22025,Louisiana,Catahoula Parish,2254,3188,2487,989,690,9608,0.23459617,0.331806828,0.258846794,0.102935054,0.071815154,0.020879059,0.028933555,0.059250031,0.039527061,0.035598772,0.184188478
22027,Louisiana,Claiborne Parish,3167,5476,4255,1717,1329,15944,0.198632715,0.343452082,0.26687155,0.107689413,0.08335424,0.017678312,0.029949022,0.061086898,0.041352735,0.041318697,0.191385662
22029,Louisiana,Concordia Parish,5141,6226,4826,1945,1434,19572,0.262671163,0.318107501,0.246576742,0.099376661,0.073267934,0.023377733,0.027738974,0.056441416,0.038160638,0.036318915,0.182037676
22031,Louisiana,De Soto Parish,7178,8143,7217,2882,2016,27436,0.261627059,0.296799825,0.263048549,0.105044467,0.073480099,0.023284808,0.025880945,0.060211813,0.040337075,0.036424085,0.186138726
22033,Louisiana,East Baton Rouge Parish,114588,163220,100620,38159,24369,440956,0.259862662,0.37015031,0.228186032,0.086536979,0.055264017,0.023127777,0.032277107,0.052231783,0.0332302,0.027394373,0.16826124
22035,Louisiana,East Carroll Parish,1887,2427,1684,588,451,7037,0.268154043,0.344891289,0.239306523,0.083558335,0.064089811,0.02386571,0.03007452,0.054777263,0.0320864,0.031769319,0.172573213
22037,Louisiana,East Feliciana Parish,3941,6135,5808,2126,1295,19305,0.204144004,0.317793318,0.300854701,0.11012691,0.067081067,0.018168816,0.027711577,0.068865641,0.042288733,0.033252085,0.190286853
22039,Louisiana,Evangeline Parish,9248,10797,8271,2952,2175,33443,0.276530216,0.322847831,0.247316329,0.088269593,0.065036031,0.024611189,0.028152331,0.056610708,0.033895524,0.032238361,0.175508112
22041,Louisiana,Franklin Parish,5591,5963,4997,1975,1630,20156,0.277386386,0.295842429,0.247916253,0.097985711,0.08086922,0.024687388,0.02579746,0.05674803,0.037626513,0.040086872,0.184946264
22043,Louisiana,Grant Parish,5198,8390,5474,2076,1344,22482,0.231207188,0.373187439,0.243483676,0.092340539,0.059781158,0.02057744,0.032541945,0.055733413,0.035458767,0.02963352,0.173945085
22045,Louisiana,Iberia Parish,20061,21804,18448,6260,4368,70941,0.282784286,0.307353998,0.260047081,0.088242342,0.061572292,0.025167801,0.026801269,0.059524777,0.033885059,0.030521385,0.175900292
22047,Louisiana,Iberville Parish,7526,11185,8829,3070,2111,32721,0.230005195,0.341829406,0.269826717,0.093823538,0.064515143,0.020470462,0.029807524,0.061763335,0.036028239,0.031980156,0.180049717
22049,Louisiana,Jackson Parish,3785,4917,4034,1732,1434,15902,0.238020375,0.309206389,0.253678783,0.108917117,0.090177336,0.021183813,0.026962797,0.058067073,0.041824173,0.044700906,0.192738762
22051,Louisiana,Jefferson Parish,103832,141494,114395,43923,30407,434051,0.239216129,0.325984735,0.263551979,0.101193178,0.07005398,0.021290235,0.028425869,0.060327048,0.03885818,0.034725758,0.18362709
22053,Louisiana,Jefferson Davis Parish,8835,9551,8037,2855,2304,31582,0.279747958,0.302419099,0.2544804,0.090399595,0.072952948,0.024897568,0.026370945,0.058250564,0.034713444,0.036162776,0.180395298
22055,Louisiana,Lafayette Parish,63336,88115,59264,19492,12575,242782,0.260876012,0.362938768,0.244103764,0.080286018,0.051795438,0.023217965,0.031648261,0.055875352,0.030829831,0.025674999,0.167246407
22057,Louisiana,Lafourche Parish,25249,31808,25890,8651,6517,98115,0.257340876,0.324191,0.263874025,0.088172043,0.066422056,0.022903338,0.028269455,0.060400764,0.033858065,0.032925413,0.178357035
22059,Louisiana,LaSalle Parish,3757,5019,3617,1453,1071,14917,0.251860294,0.336461755,0.242475028,0.097405645,0.071797278,0.022415566,0.029339465,0.055502534,0.037403768,0.035589911,0.180251244
22061,Louisiana,Lincoln Parish,12803,19039,8958,3596,2800,47196,0.271272989,0.403402831,0.189804221,0.076192898,0.059327062,0.024143296,0.035176727,0.043446186,0.029258073,0.029408424,0.161432706
22063,Louisiana,Livingston Parish,38861,47387,34897,11554,6868,139567,0.278439746,0.339528685,0.250037616,0.082784612,0.04920934,0.024781137,0.029606901,0.05723361,0.031789291,0.02439307,0.16780401
22065,Louisiana,Madison Parish,2869,3925,2761,945,661,11161,0.257055819,0.351670997,0.247379267,0.084669832,0.059224084,0.022877968,0.030665711,0.056625114,0.032513216,0.029357378,0.172039387
22067,Louisiana,Morehouse Parish,6685,7452,6498,2813,1950,25398,0.263209702,0.29340893,0.255846917,0.110756753,0.076777699,0.023425663,0.025585259,0.058563359,0.042530593,0.038058705,0.18816358
22069,Louisiana,Natchitoches Parish,10958,12917,8369,3697,2718,38659,0.283452754,0.334126594,0.216482578,0.09563103,0.070307044,0.025227295,0.029135839,0.049552862,0.036722316,0.034851202,0.175489513
22071,Louisiana,Orleans Parish,87585,147348,98313,35889,21871,391006,0.22399912,0.376843322,0.251436039,0.091786315,0.055935203,0.019935922,0.032860738,0.057553709,0.035245945,0.02772708,0.173323394
22073,Louisiana,Ouachita Parish,42700,51582,37346,13288,9559,154475,0.276420133,0.33391811,0.241760803,0.086020392,0.061880563,0.024601392,0.029117659,0.055339048,0.03303183,0.030674195,0.172764124
22075,Louisiana,Plaquemines Parish,6603,7607,6057,1842,1301,23410,0.282058949,0.324946604,0.258735583,0.078684323,0.055574541,0.025103246,0.028335344,0.059224575,0.03021478,0.0275483,0.170426245
22077,Louisiana,Pointe Coupee Parish,5260,6133,6031,2684,1832,21940,0.239744758,0.279535096,0.274886053,0.122333637,0.083500456,0.021337284,0.02437546,0.062921418,0.046976117,0.041391176,0.197001454
22079,Louisiana,Rapides Parish,35552,40860,32775,12270,9105,130562,0.27229975,0.312954765,0.251030162,0.09397834,0.069736983,0.024234678,0.027289655,0.057460804,0.036087682,0.034568623,0.179641442
22081,Louisiana,Red River Parish,2154,2361,2343,909,710,8477,0.254099328,0.278518344,0.276394951,0.107231332,0.083756046,0.02261484,0.0242868,0.063266804,0.041176831,0.041517872,0.192863147
22083,Louisiana,Richland Parish,5213,6327,5108,2081,1463,20192,0.258171553,0.313341918,0.252971474,0.103060618,0.072454437,0.022977268,0.027323415,0.05790517,0.039575277,0.035915665,0.183696796
22085,Louisiana,Sabine Parish,6187,6710,6155,2901,2079,24032,0.257448402,0.279211052,0.256116844,0.120714048,0.086509654,0.022912908,0.024347204,0.058625146,0.046354194,0.042882835,0.195122287
22087,Louisiana,St. Bernard Parish,13428,16611,11342,3357,1983,46721,0.287408232,0.355536054,0.242760215,0.071852058,0.042443441,0.025579333,0.031002744,0.055567813,0.02759119,0.021039214,0.160780294
22089,Louisiana,St. Charles Parish,14174,16825,14706,4457,2717,52879,0.268045916,0.318179239,0.278106621,0.084286768,0.051381456,0.023856087,0.02774523,0.063658605,0.032366119,0.025469788,0.173095828
22091,Louisiana,St. Helena Parish,2364,3113,2739,1196,850,10262,0.230364451,0.303352173,0.266907036,0.116546482,0.082829858,0.020502436,0.026452309,0.06109502,0.044753849,0.04105876,0.193862376
22093,Louisiana,St. James Parish,5197,6508,5722,2108,1502,21037,0.247040928,0.3093597,0.271996958,0.100204402,0.071398013,0.021986643,0.026976166,0.062260104,0.03847849,0.035391995,0.185093397
22095,Louisiana,St. John the Baptist Parish,11704,13747,11589,3865,2279,43184,0.271026306,0.318335495,0.268363283,0.089500741,0.052774176,0.024121341,0.027758855,0.061428355,0.034368285,0.026160159,0.173836995
22097,Louisiana,St. Landry Parish,24223,24569,20644,7792,5536,82764,0.292675559,0.296856121,0.24943212,0.094147214,0.066888986,0.026048125,0.025885854,0.057095012,0.03615253,0.03315687,0.178338391
22099,Louisiana,St. Martin Parish,14145,17160,14259,4865,3192,53621,0.263795901,0.320023871,0.265921934,0.090729378,0.059528916,0.023477835,0.027906082,0.060869531,0.034840081,0.029508484,0.176602012
22101,Louisiana,St. Mary Parish,12960,14861,13711,4716,3526,49774,0.260376904,0.298569534,0.275465102,0.094748262,0.070840198,0.023173544,0.026035263,0.063053962,0.036383333,0.035115486,0.183761588
22103,Louisiana,St. Tammany Parish,67625,76258,70534,26924,16770,258111,0.261999682,0.295446533,0.273270027,0.104311711,0.064972047,0.023317972,0.025762938,0.062551509,0.040055697,0.032206644,0.183894759
22105,Louisiana,Tangipahoa Parish,36775,45576,32196,12045,7185,133777,0.274897778,0.340686366,0.240669173,0.090037899,0.053708784,0.024465902,0.029707851,0.055089174,0.034574553,0.026623444,0.170460925
22107,Louisiana,Tensas Parish,1115,1061,1197,651,438,4462,0.249887943,0.237785746,0.268265352,0.1458987,0.098162259,0.022240027,0.020734917,0.061405939,0.056025101,0.048659032,0.209065016
22109,Louisiana,Terrebonne Parish,30542,36180,28315,9524,6460,111021,0.275101107,0.325884292,0.255041839,0.085785572,0.05818719,0.024483999,0.02841711,0.058379077,0.03294166,0.02884339,0.173065235
22111,Louisiana,Union Parish,5359,6238,6143,2653,1937,22330,0.239991043,0.279355128,0.275100761,0.118808777,0.08674429,0.021359203,0.024359767,0.062970564,0.045622571,0.042999145,0.197311249
22113,Louisiana,Vermilion Parish,16650,18494,15574,5172,3940,59830,0.278288484,0.309109143,0.260304195,0.086444927,0.065853251,0.024767675,0.026954317,0.05958363,0.033194852,0.032643456,0.177143931
22115,Louisiana,Vernon Parish,13515,20108,9278,3528,2431,48860,0.276606631,0.411543185,0.18988948,0.072206304,0.0497544,0.02461799,0.035886566,0.043465702,0.027727221,0.024663256,0.156360735
22117,Louisiana,Washington Parish,12299,14001,11927,4972,3383,46582,0.264029024,0.300566743,0.256043107,0.106736508,0.072624619,0.023498583,0.02620942,0.058608267,0.040986819,0.036000024,0.185303113
22119,Louisiana,Webster Parish,9605,11320,10207,4235,3431,38798,0.247564307,0.291767617,0.263080571,0.109155111,0.088432393,0.022033223,0.025442136,0.060219143,0.041915563,0.043835937,0.193446002
22121,Louisiana,West Baton Rouge Parish,6992,9058,6770,2149,1458,26427,0.264577894,0.342755515,0.256177394,0.081318349,0.055170848,0.023547433,0.029888281,0.058639006,0.031226246,0.027348189,0.170649154
22123,Louisiana,West Carroll Parish,2795,3321,2776,1141,949,10982,0.254507376,0.302403934,0.252777272,0.103897286,0.086414132,0.022651156,0.026369623,0.057860718,0.039896558,0.042835485,0.18961354
22125,Louisiana,West Feliciana Parish,2762,5536,4839,1451,872,15460,0.178654592,0.358085382,0.313001294,0.09385511,0.056403622,0.015900259,0.031225045,0.071645996,0.036040362,0.027959276,0.182770938
22127,Louisiana,Winn Parish,3250,4514,3744,1507,1119,14134,0.229941984,0.319371728,0.264893165,0.106622329,0.079170794,0.020464837,0.027849215,0.060634046,0.040942974,0.039244963,0.189136034
23001,Maine,Androscoggin County,26054,32368,30166,11150,7941,107679,0.241959899,0.300597145,0.280147475,0.10354851,0.07374697,0.021534431,0.026212071,0.064125757,0.039762628,0.036556373,0.18819126
23003,Maine,Aroostook County,13740,17042,20133,9190,7006,67111,0.204735438,0.253937507,0.29999553,0.136937313,0.104394213,0.018221454,0.022143351,0.068668977,0.052583928,0.051748211,0.213365921
